Frequencia_Hz,Z_Real,Z_Imaginario,Fase_Graus,Magnitude_Ohm
18472.81437099636,1132.972448998883,-339.54495550092105,-16.68315385031186,1182.7583637398845
18644.085339704852,1130.8588369820418,-337.2459069666363,-16.60568798823896,1180.0747904036105
18816.944249705557,1128.7738312604902,-334.9494463989826,-16.52759386241848,1177.4215446395867
18991.405823619356,1126.7172029719056,-332.655908474331,-16.448891937317335,1174.7985397146683
19167.48492056813,1124.68871990541,-330.36562023576255,-16.369602614848116,1172.2056814894856
19345.196537440443,1122.6881467051371,-328.0789011247078,-16.28974622441477,1169.6428686207646
19524.55581016861,1120.7152450697865,-325.79606301723163,-16.209343013197913,1167.1099927639038
19705.578015018003,1118.7697739480914,-323.5174102647501,-16.128413136684845,1164.6069387756
19888.27856988812,1116.851489730154,-321.2432397389831,-16.046976649449668,1162.133584916322
20072.673035625685,1114.9601464346083,-318.9738408809438,-15.965053496187814,1159.6898030524476
20258.77711735017,1113.0954958915604,-316.70949575376244,-15.882663503009102,1157.2754588578646
20446.606665791176,1111.257287921294,-314.4504790991615,-15.799826368993145,1154.8904120148723
20636.177678638567,1109.4452705086999,-312.1970583973804,-15.716561658009992,1152.5345164141936
20827.506301905145,1107.6591899734256,-309.94949393036836,-15.632888790808897,1150.2076203539414
21020.608831301583,1105.8987911357326,-307.7080388480662,-15.548827037377654,1147.9095667373792
21215.501713624522,1104.1638174780521,-305.47293923758815,-15.464395509574073,1145.6401932693163
21412.201548157314,1102.454011302249,-303.24443419513506,-15.379613154031246,1143.3993326509976
21610.725088083764,1100.769113882594,-301.0227559004648,-15.294498745337599,1141.1868127733433
21811.0892419152,1099.1088656144623,-298.80812969374983,-15.209070879492273,1139.0024569084067
22013.311074930323,1097.4730061587752,-296.6007741546651,-15.12334796763629,1136.8460838989267
22217.407810628825,1095.8612745822034,-294.40090118353714,-15.037348230059045,1134.7175083458483
22423.39683219845,1094.2734094931618,-292.2087160844052,-14.951089690479801,1132.6165407936992
22631.295683995297,1092.7091491736303,-290.0244176498452,-14.864590170603371,1130.542987913724
22841.12207303821,1091.1682317068257,-287.84819824740305,-14.777867284948538,1128.4966526846579
23052.893870517062,1089.6503951007726,-285.6802439074988,-14.69093843594771,1126.4773345710591
23266.62911331458,1088.1553774078125,-283.5207344126679,-14.603820809316195,1124.4848296991106
23482.346005542764,1086.682916840092,-281.36984338799675,-14.516531369688423,1122.5189310297962
23700.062920093304,1085.2327518810862,-279.22773839263084,-14.429086856518962,1120.579428529392
23919.798400202373,1083.8046213931998,-277.094581012228,-14.341503780245482,1118.6661093371872
24141.571161030177,1082.3982647215046,-274.9705269522344,-14.253798418710428,1116.7787579303763
24365.40009125466,1081.0134217936711,-272.8557261318734,-14.16598681383844,1114.9171562860683
24591.304254680414,1079.649833216144,-270.7503227787264,-14.078084768565594,1113.0810840403462
24819.302891862528,1078.3072403666283,-268.6544555238037,-13.990107844016842,1111.2703186443364
25049.415421745023,1076.9853854829469,-266.56825749700397,-13.902071356927836,1109.484635517248
25281.661443315006,1075.68401174833,-264.49185642285596,-13.813990377306549,1107.7238081963346
25516.060737271866,1074.4028633732019,-262.42537471645255,-13.725879726330644,1105.9876084837504
25752.633267711986,1073.1416856735332,-260.3689295794857,-13.637753974475888,1104.2758065902738
25991.39918382933,1071.9002251458198,-258.3226330962895,-13.549627439870768,1102.5881712758664
26232.378821631235,1070.6782295387652,-256.2865923298191,-13.461514186872874,1100.924469987063
26475.59270567064,1069.4754479217245,-254.2609094174727,-13.373428024861454,1099.2844689911585
26721.061550794326,1068.291630749985,-252.24568166668908,-13.285382507241431,1097.6679335071944
26968.806263906925,1067.126529926954,-250.24100165024876,-13.19739093065364,1096.0746278337356
27218.847945751797,1065.9798988633202,-248.24695730120465,-13.109466334385669,1094.5043154734296
27471.207892708146,1064.8514925332588,-246.26363200738263,-13.021621499978272,1092.9567592543524
27725.907598604812,1063.7410675277565,-244.2911047053874,-12.93386895102155,1091.431721448149
27982.96875655116,1062.6483821051163,-242.3294499740544,-12.846220953135514,1089.9289638849632
28242.413260784357,1061.5731962387251,-240.37873812729907,-12.758689514129605,1088.4482480651873
28504.263208534318,1060.5152716621428,-238.43903530630192,-12.67128638433514,1086.9893352680276
28768.540901905915,1059.4743719115888,-236.51040357098623,-12.58402305710532,1085.5519866569111
29035.26884977814,1058.4502623658957,-234.5929009907454,-12.496910769477246,1084.1359633817556
29304.469769721443,1057.4427102839961,-232.68658173436864,-12.40996050298986,1082.7410266781196
29576.166589932567,1056.4514848400129,-230.79149615913218,-12.323182984652517,1081.3669379632609
29850.382451187295,1055.4763571560215,-228.90769089901542,-12.236588688058376,1080.0134589291304
30127.140708811643,1054.51710033255,-227.03520895200506,-12.150187834636828,1078.6803516323312
30406.464934670686,1053.573489476885,-225.17408976646277,-12.063990395039783,1077.3673785810738
30688.37891917639,1052.64530172925,-223.32436932651623,-11.978006090655681,1076.0743028191641
30972.906673314068,1051.7323162869177,-221.4860802364519,-11.892244395246022,1074.8008880070547
31260.072430687036,1050.8343144263258,-219.65925180408672,-11.806714536699033,1073.5468985000036
31549.900649580886,1049.951079523255,-217.84391012308882,-11.721425498894686,1072.3120994233745
31842.41601504656,1049.0823970711353,-216.040078154232,-11.636386023676007,1071.096256745119
32137.643441002758,1048.2280546975396,-214.24777580556275,-11.551604612921269,1069.8991373454878
32435.608072358114,1047.3878421789261,-212.4670200114625,-11.467089530711764,1068.7205090840066
32736.335287152477,1046.5615514536903,-210.69782481059386,-11.382848805590317,1067.5601408637692
33039.85069871855,1045.7489766335837,-208.94020142271202,-11.298890232905064,1066.4178026930867
33346.18015786363,1044.9499140135545,-207.1941583243326,-11.2152213772338,1065.2932657445383
33655.34975507094,1044.1641620800738,-205.45970132324913,-11.131849574884061,1064.1863024114814
33967.3858227221,1043.3915215179934,-203.73683363188604,-11.048781936463932,1063.0966863620542
34282.31493733974,1042.6317952159964,-202.02555593948438,-10.966025349519077,1062.0241925907285
34600.16392185109,1041.8847882706912,-200.32586648311428,-10.883586481231378,1060.9685974674621
34920.95984787271,1041.1503079893987,-198.63776111750852,-10.801471781174621,1059.929678784492
35244.73003801588,1040.4281638916889,-196.96123338371874,-10.71968748412308,1058.9072158008305
35571.50206821382,1039.7181677097108,-195.29627457658776,-10.638239612908457,1057.900989284504
35901.303770070685,1039.0201333873658,-193.64287381103938,-10.557133981321165,1056.9107815525858
36234.1632332315,1038.3338770783782,-192.00101808719137,-10.476376197052053,1055.9363765090843
36570.10880777486,1037.659217143296,-190.3706923542859,-10.3959716646704,1054.9775596807206
36909.16910662775,1036.9959741454811,-188.75187957344437,-10.315925588634432,1054.0341182506586
37251.3730080021,1036.3439708461235,-187.1445607792533,-10.236242976330903,1053.1058410902347
37596.74965785468,1035.7030321983264,-185.54871514017998,-10.15692864113979,1052.1925187887334
37945.32847236942,1035.072985340303,-183.96432001782807,-10.077987205520902,1051.293943681266
38297.13914046277,1034.4536595877257,-182.39135102503832,-9.999423104118934,1050.4099098747959
38652.211626312615,1033.8448864252666,-180.82978208284004,-9.921240586883732,1049.5402132723643
39010.57617190993,1033.2464994973702,-179.27958547626574,-9.84344372220277,1048.6846515955647
39372.26329963475,1032.6583345982922,-177.7407319090316,-9.766036400042601,1047.8430244053145
39737.303814856044,1032.0802296614422,-176.21319055709571,-9.689022335096533,1047.015133120972
40105.72880855496,1031.512024748068,-174.696929121107,-9.612405069935816,1046.2007810378482
40477.569659973225,1030.9535620353113,-173.19191387774814,-9.536187978161415,1045.3997733431615
40852.85803928565,1030.4046858036716,-171.69810972998965,-9.46037426755405,1044.611917130479
41231.62591029748,1029.865242423909,-170.21548025626248,-9.38496698321989,1043.8370214126949
41613.90553316707,1029.3350803434162,-168.74398775856133,-9.30996901072955,1043.0748971335895
41999.72946715306,1028.8140500720933,-167.28359330949422,-9.235383079248333,1042.3253571780167
42389.130573387745,1028.3020041677507,-165.83425679828457,-9.161211764655244,1041.5882163807596
42782.14201767613,1027.7987972210703,-164.39593697574193,-9.087457492648943,1040.863291534105
43178.79727332021,1027.3042858401534,-162.96859149821682,-9.014122541838747,1040.1504013941735
43579.130123970295,1026.8183286346807,-161.55217697054684,-8.941209046818587,1039.4493666860556
43983.17466650228,1026.3407861997084,-160.1466489880122,-8.868719001222393,1038.7600101077846
44390.96531392167,1025.8715210991297,-158.75196217731326,-8.796654260759121,1038.0821563332015
44802.536798294896,1025.4103978488208,-157.36807023658116,-8.725016546225813,1037.4156320137376
45217.92417370702,1024.9572828994972,-155.99492597444168,-8.653807446497433,1036.760265779168
45637.16281924754,1024.5120446193014,-154.63248134813938,-8.58302842149178,1036.115888237365
46060.28844202398,1024.0745532761453,-153.28068750073953,-8.51268080510827,1035.4823319730933
46487.33708020257,1023.6446810198261,-151.93949479742514,-8.44276580813956,1034.859431545888
46918.34510607799,1023.2223018639351,-150.60885286089703,-8.373284521154524,1034.2470234870416
47353.34922917121,1022.8072916675812,-149.28871060589648,-8.304237917351726,1033.64494629575
47792.38649935595,1022.3995281169462,-147.97901627286313,-8.235626855382332,1033.0530404344388
48235.49431001467,1021.9988907066878,-146.67971746074167,-8.167452082141484,1032.4711483233143
48682.71040122284,1021.605260721212,-145.39076115895546,-8.099714235527452,1031.899114334166
49134.07286296357,1021.218521215826,-144.11209377855653,-8.0324138471675,1031.3367847834566
49589.62013837212,1020.8385569977909,-142.8436611825693,-7.9655513451099464,1030.7840079247312
50049.39102700954,1020.4652546072889,-141.5854087155442,-7.8991270564817535,1030.2406339403753
50513.424688167666,1020.0985022983178,-140.33728123233098,-7.833141210110937,1029.7065149327518
50981.760644204296,1019.7381900195289,-139.09922312609027,-7.767593939113339,1029.1815049147488
51454.438783909245,1019.3842093950193,-137.87117835555523,-7.702485283443272,1028.665459799763
51931.49936590212,1019.0364537050939,-136.65309047155756,-7.637815192407537,1028.1582373911526
52412.983022060616,1018.6948178670076,-135.44490264283502,-7.573583527142634,1027.659697371179
52898.93076098146,1018.3591984156999,-134.24655768112953,-7.509790063054586,1027.1697012894704
53389.3839714735,1018.029493484532,-133.05799806559253,-7.4464344922212256,1026.68811255103
53884.38442608224,1017.7056027860402,-131.87916596651326,-7.383516425756848,1026.2147964038136
54383.974284648015,1017.3874275927113,-130.71000326837878,-7.321035396138754,1025.7496199259028
54888.19609789677,1017.0748707177939,-129.55045159228342,-7.258990859495802,1025.2924520122938
55397.092811064,1016.7678364961514,-128.40045231769938,-7.197382197858765,1024.8431633613284
55910.70776755293,1016.4662307651681,-127.25994660362036,-7.1362087213723395,1024.4016264607862
56429.08471262542,1016.1699608457152,-126.1288754090961,-7.075469670469076,1023.9677155736629
56952.26779712819,1015.878935523186,-125.00717951316417,-7.015164218004855,1023.5413067236506
57480.30158125351,1015.5930650286049,-123.89479953419583,-6.9552914713562,1023.1222776803438
58013.23103833378,1015.3122610198225,-122.79167594867029,-6.89585047447957,1022.7105079441922
58551.10155867232,1015.0364365627977,-121.69774910938425,-6.836840209932448,1022.3058787312108
59093.958953409645,1014.7655061129778,-120.61295926311345,-6.778259600856618,1021.908272957477
59641.8494584246,1014.4993854967805,-119.53724656773825,-6.720107512923743,1021.5175752234229
60194.819738272745,1014.2379918931831,-118.47055110884224,-6.6623827562433355,1021.133671797943
60752.91689016077,1013.9812438154268,-117.41281291579863,-6.605084087233425,1020.7564506023364
61316.18844795769,1013.7290610928375,-116.36397197735468,-6.548210210454146,1020.3858011940937
61884.682386243825,1013.4813648527717,-115.32396825672511,-6.491759780404431,1020.0216147505479
62458.44712439618,1013.2380775026893,-114.2927417062084,-6.435731403282257,1019.6637840524043
63037.53153071269,1012.9991227123581,-113.27023228133336,-6.380123638708527,1019.3122034671587
63621.98492657482,1012.764425396195,-112.25637995454856,-6.324935001414995,1018.9667689324244
64211.85709064758,1012.5339116957458,-111.25112472846784,-6.2701639628966985,1018.6273779391744
64807.19826311971,1012.3075089623093,-110.25440664867733,-6.215808953028964,1018.2939295149154
65408.05914998259,1012.0851457397055,-109.26616581611891,-6.161868361649602,1017.9663242068063
66014.49092734883,1011.8667517471956,-108.28634239905793,-6.108340540106511,1017.6444640647278
66626.5452458115,1011.6522578625508,-107.31487664464522,-6.055223802771105,1017.32825262432
67244.2742348425,1011.4415961052779,-106.35170889008577,-6.002516428518077,1017.0175948899968
67867.73050723289,1011.2346996199997,-105.39677957341974,-5.950216662171684,1016.712397317943
68496.9671635744,1011.0315026599949,-104.45002924392791,-5.898322715919136,1016.4125677991121
69132.03779678128,1010.8319405708984,-103.51139857217154,-5.846832770691506,1016.118015642226
69772.99649665538,1010.6359497745638,-102.580828359673,-5.795744977512484,1015.8286515567925
70419.89785449296,1010.4434677530888,-101.65825954824862,-5.745057458815512,1015.544387636142
71072.79696773412,1010.254433033008,-100.7436332290015,-5.6947683097297,1015.2651373404998
71731.74944465613,1010.0687851696488,-99.83689065098224,-5.64487559933494,1014.9908154800939
72396.81140910876,1009.8864647316573,-98.9379732295289,-5.595377371886806,1014.7213381983114
73068.03950529492,1009.7074132856917,-98.04682255429033,-5.54627164801149,1014.4566229549075
73745.49090259547,1009.5315733812839,-97.16338039694351,-5.497556425871358,1014.196588509275
74429.22330043757,1009.3588885358719,-96.28758871861409,-5.449229682301656,1013.9411549037821
75119.29493320969,1009.1893032200011,-95.41938967700395,-5.401289373918617,1013.6902434471801
75815.76457522118,1009.0227628426975,-94.55872563323744,-5.353733438199647,1013.4437766980922
76518.69154570818,1008.8592137370104,-93.70553915843146,-5.3065597945359295,1013.2016784485857
77228.13571388643,1008.6986031457266,-92.85977303999671,-5.259766345257916,1012.9638737078336
77944.15750404951,1008.5408792072552,-92.02137028767959,-5.213350976634308,1012.7302886858699
78666.81790071575,1008.3859909416835,-91.19027413934853,-5.16731155984478,1012.5008507774454
79396.17845382275,1008.2338882370034,-90.36642806653313,-5.121645951927038,1012.2754885459839
80132.30128396886,1008.0845218355076,-89.54977577972429,-5.0763519966987225,1012.0541317076489
80875.24908770458,1007.9378433203575,-88.74026123343883,-5.031427525654469,1011.8367111155201
81625.08514287237,1007.7938051023182,-87.93782863105753,-4.986870358838704,1011.6231587438845
82381.87331399601,1007.6523604066648,-87.14242242944178,-4.942678305694585,1011.4134076726464
83145.67805772064,1007.513463260256,-86.35398734333454,-4.898849165889519,1011.2073920718578
83916.56442830162,1007.3770684787759,-85.57246834955372,-4.855380730117808,1011.0050471863766
84694.59808314576,1007.2431316541428,-84.79781069098112,-4.812270780880732,1010.8063093206473
85479.84528840405,1007.1116091420836,-84.02995988035356,-4.7695170932445645,1010.6111158236142
86272.37292461451,1006.9824580498755,-83.26886170386396,-4.727117435577068,1010.4194050737676
87072.24849239922,1006.8556362242499,-82.51446222457432,-4.68506957026272,1010.2311164643216
87879.54011821328,1006.7311022394616,-81.76670778564822,-4.6433712543972225,1010.046190388531
88694.31656014704,1006.6088153855196,-81.02554501340789,-4.60202024046172,1009.8645682251451
89516.64721378301,1006.4887356565797,-80.29092082021943,-4.561014276977053,1009.6861923240007
90346.60211810534,1006.3708237394974,-79.56278240721407,-4.5203511091386375,1009.5110059917585
91184.25196146562,1006.2550410025405,-78.84107726684715,-4.4800284794322,1009.3389534777806
92029.66808760409,1006.1413494842583,-78.12575318530078,-4.440044128230849,1009.1699799601528
92882.92250172498,1006.02971188251,-77.41675824473644,-4.400395794373976,1009.0040315318516
93744.08787662981,1005.9200915436462,-76.71404082539947,-4.361081215728233,1008.8410551870589
94613.2375589076,1005.812452451846,-76.0175496075806,-4.322098129731042,1008.6809988076199
95490.44557518078,1005.7067592186069,-75.32723357344085,-4.283444273917103,1008.5238111496527
96375.7866384109,1005.6029770723864,-74.64304200870069,-4.245117386428136,1008.3694418303041
97269.3361542618,1005.5010718483932,-73.96492450420008,-4.207115206506348,1008.2178413146532
98171.17022752183,1005.4010099785282,-73.2928309573325,-4.16943547497195,1008.0689609027672
99081.36566858666,1005.3027584814723,-72.62671157335602,-4.1320759346850595,1007.9227527169019
100000.0,1005.2062849529199,-71.96651686658782,-4.09503433099248,1007.7791696888559
